 0.0000000E+00  0.7610750E-04  0.1436655E-03  0.1241031E-02  0.3881555E-02  0.1327417E-01  0.3349691E-01  0.7299702E-01  0.1288573E+00  0.1894698E+00  0.2291925E+00  0.2291925E+00  0.1894698E+00  0.1288573E+00  0.7299702E-01  0.3349691E-01  0.1327417E-01  0.3881555E-02  0.1241031E-02  0.1436655E-03  0.7610750E-04
 0.1000000E+00  0.7611445E-04  0.1438903E-03  0.1240730E-02  0.3882340E-02  0.1327299E-01  0.3349838E-01  0.7299555E-01  0.1288595E+00  0.1894688E+00  0.2291944E+00  0.2291914E+00  0.1894704E+00  0.1288563E+00  0.7299734E-01  0.3349657E-01  0.1327438E-01  0.3881498E-02  0.1241089E-02  0.1436597E-03  0.7611221E-04
 0.2000000E+00  0.7612670E-04  0.1445738E-03  0.1239784E-02  0.3884728E-02  0.1326939E-01  0.3350285E-01  0.7299104E-01  0.1288663E+00  0.1894660E+00  0.2292003E+00  0.2291878E+00  0.1894724E+00  0.1288531E+00  0.7299828E-01  0.3349555E-01  0.1327504E-01  0.3881324E-02  0.1241261E-02  0.1436422E-03  0.7612622E-04
 0.3000000E+00  0.7614422E-04  0.1457089E-03  0.1238194E-02  0.3888706E-02  0.1326338E-01  0.3351030E-01  0.7298355E-01  0.1288775E+00  0.1894613E+00  0.2292100E+00  0.2291820E+00  0.1894757E+00  0.1288479E+00  0.7299985E-01  0.3349384E-01  0.1327613E-01  0.3881036E-02  0.1241549E-02  0.1436132E-03  0.7614948E-04
 0.4000000E+00  0.7616697E-04  0.1472838E-03  0.1235964E-02  0.3894248E-02  0.1325498E-01  0.3352067E-01  0.7297310E-01  0.1288932E+00  0.1894548E+00  0.2292236E+00  0.2291738E+00  0.1894802E+00  0.1288405E+00  0.7300203E-01  0.3349145E-01  0.1327765E-01  0.3880635E-02  0.1241949E-02  0.1435731E-03  0.7618187E-04
 0.5000000E+00  0.7619489E-04  0.1492828E-03  0.1233096E-02  0.3901323E-02  0.1324424E-01  0.3353391E-01  0.7295979E-01  0.1289132E+00  0.1894465E+00  0.2292411E+00  0.2291634E+00  0.1894860E+00  0.1288311E+00  0.7300480E-01  0.3348841E-01  0.1327960E-01  0.3880127E-02  0.1242461E-02  0.1435225E-03  0.7622326E-04
 0.6000000E+00  0.7622791E-04  0.1516868E-03  0.1229596E-02  0.3909889E-02  0.1323120E-01  0.3354993E-01  0.7294369E-01  0.1289375E+00  0.1894366E+00  0.2292622E+00  0.2291508E+00  0.1894929E+00  0.1288197E+00  0.7300813E-01  0.3348473E-01  0.1328195E-01  0.3879517E-02  0.1243080E-02  0.1434620E-03  0.7627345E-04
 0.7000000E+00  0.7626594E-04  0.1544740E-03  0.1225470E-02  0.3919895E-02  0.1321594E-01  0.3356863E-01  0.7292491E-01  0.1289659E+00  0.1894251E+00  0.2292869E+00  0.2291361E+00  0.1895010E+00  0.1288062E+00  0.7301199E-01  0.3348042E-01  0.1328471E-01  0.3878812E-02  0.1243803E-02  0.1433927E-03  0.7633224E-04
 0.8000000E+00  0.7630888E-04  0.1576210E-03  0.1220726E-02  0.3931283E-02  0.1319850E-01  0.3358989E-01  0.7290359E-01  0.1289984E+00  0.1894122E+00  0.2293152E+00  0.2291194E+00  0.1895102E+00  0.1287909E+00  0.7301634E-01  0.3347552E-01  0.1328784E-01  0.3878020E-02  0.1244627E-02  0.1433155E-03  0.7639937E-04
 0.9000000E+00  0.7635661E-04  0.1611030E-03  0.1215372E-02  0.3943986E-02  0.1317899E-01  0.3361358E-01  0.7287987E-01  0.1290347E+00  0.1893980E+00  0.2293468E+00  0.2291007E+00  0.1895203E+00  0.1287737E+00  0.7302113E-01  0.3347005E-01  0.1329133E-01  0.3877151E-02  0.1245546E-02  0.1432317E-03  0.7647454E-04
